ID,name,full_name,club,age,league,height_cm,weight_kg,nationality,eur_value,eur_wage,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,weak_foot,work_rate_att,work_rate_def,preferred_foot
236950,G. Quezada,Gustavo Quezada,Getafe CF,20,Spanish Primera División,174,68,Ecuador,300000,3000,60,68,61,44,58,57,54,62,1,3,Medium,Medium,Right
228503,Jeong YeongChong,Yeong Chong Jeong,GwangJu FC,25,Korean K League Classic,180,70,Korea Republic,260000,1000,60,63,65,55,57,59,38,56,1,3,High,Medium,Right
229783,D. Gyollai,Dániel Gyollai,Stoke City,20,English Premier League,193,91,Hungary,375000,4000,60,76,67,58,56,63,45,53,1,3,Medium,Medium,Right
231319,J. Álvarez,Juan Manuel Álvarez,Monterrey,21,Mexican Liga MX,178,68,Mexico,290000,5000,60,67,65,51,59,64,60,62,1,3,Medium,Medium,Right
236695,Luis Muñoz,José Luis Muñoz León,CD Lugo,20,Spanish Segunda División,181,75,Spain,290000,2000,60,70,58,23,36,37,61,62,1,3,Medium,Medium,Right
203416,L. Norris,Luke Norris,Swindon Town,24,English League Two,184,84,England,270000,2000,60,63,66,60,46,56,21,67,1,3,Medium,Medium,Right
237720,R. Al Shammari,Rakhi Al Shammari,Al Shabab,20,Saudi Professional League,178,78,Saudi Arabia,350000,4000,60,70,77,59,42,61,17,52,1,3,High,Medium,Right
240024,J. Serrano,Julien Serrano,AS Monaco,19,French Ligue 1,181,65,France,350000,2000,60,73,64,31,45,54,61,47,1,3,Medium,Medium,Left
240792,Calzado,Diego Calzado Pérez,C.D. Leonesa S.A.D.,33,Spanish Segunda División,180,75,Spain,100000,1000,60,60,58,62,61,59,38,55,1,2,Medium,Medium,Right
199321,T. Holý,Tomáš Holý,Gillingham,25,English League One,205,102,Czech Republic,200000,1000,60,66,60,57,68,67,55,60,1,3,Medium,Medium,Right
207513,G. Holohan,Gavan Holohan,Galway United,25,Rep. Ireland Premier Division,180,75,Republic of Ireland,270000,1000,60,65,68,54,59,62,54,54,1,3,Medium,Medium,Right
234905,D. Vanzeir,Dante Vanzeir,KRC Genk,19,Belgian First Division A,175,77,Belgium,400000,1000,60,73,78,54,50,64,18,46,1,3,High,Medium,Right
235161,J. Maja,Josh Maja,Sunderland,18,English Championship,180,67,England,425000,1000,60,78,74,60,50,61,22,53,1,3,Medium,Medium,Right
239513,J. Earl,Josh Earl,Preston North End,18,English Championship,191,78,England,300000,1000,60,72,73,43,48,60,57,61,1,3,Medium,Medium,Left
220058,D. Phillips,Dillon Phillips,Charlton Athletic,22,English League One,188,76,England,290000,1000,60,72,64,53,52,65,45,59,1,3,Medium,Medium,Right
225946,O. Shenton,Ollie Shenton,Stoke City,19,English Premier League,175,77,England,350000,5000,60,72,56,54,60,63,50,58,1,3,Medium,Medium,Left
192154,J. Payne,Josh Payne,Crawley Town,26,English League Two,183,74,England,210000,2000,60,62,66,55,62,62,51,70,1,3,Medium,Medium,Right
217243,M. Müller,Max Müller,Morecambe,23,English League Two,193,87,Germany,250000,2000,60,67,53,27,38,42,59,63,1,2,Medium,Medium,Right
234139,I. Ben Khemis,Issam Ben Khemis,Doncaster Rovers,21,English League One,175,72,Tunisia,325000,1000,60,70,71,50,61,67,46,58,1,3,Medium,Medium,Left
238235,H. Vetlesen,Hugo Vetlesen,Stabæk Fotball,17,Norwegian Eliteserien,173,66,Norway,400000,1000,60,78,67,48,59,63,52,51,1,3,Medium,High,Right
212380,M. Al Rashdi,Murad Al Rashdi,Al Raed,26,Saudi Professional League,172,74,Saudi Arabia,220000,3000,60,64,63,39,56,59,54,70,1,3,Medium,Medium,Right
227228,José Fran,José Francisco Agullo Sevilla,Albacete Balompié,25,Spanish Segunda División,178,74,Spain,260000,1000,60,63,74,54,51,66,28,57,1,3,Medium,Medium,Left
229276,P. Bartolomei,Paolo Bartolomei,Cittadella,27,Italian Serie B,183,76,Italy,210000,1000,60,60,73,45,59,65,47,58,1,4,Medium,Medium,Right
231580,A. Evans,Antony Evans,Everton,18,English Premier League,170,68,England,425000,7000,60,76,66,53,57,65,42,51,1,3,High,Low,Right
231836,J. Karlsson,Jesper Karlsson,IF Elfsborg,18,Swedish Allsvenskan,171,70,Sweden,425000,1000,60,74,79,57,48,71,21,39,1,2,High,Low,Right
233885,E. Cümart,Eray Cümart,FC Sion,19,Swiss Super League,183,79,Switzerland,400000,2000,60,79,68,25,40,43,61,60,1,3,Medium,Medium,Right
230558,M. Frediani,Marco Frediani,Parma,23,Italian Serie B,178,67,Italy,280000,1000,60,66,74,54,53,65,29,45,1,3,Medium,Low,Right
233374,R. De Ciancio,Rodrigo De Ciancio,Temperley,22,Argentinian Superliga,179,68,Argentina,240000,2000,60,66,63,36,54,56,55,65,1,2,Low,Low,Right
234142,F. Della Giovanna,Fabio Della Giovanna,Ferrara (SPAL),20,Italian Serie A,182,75,Italy,325000,2000,60,71,53,33,38,38,61,58,1,2,Medium,Medium,Left
169631,B. Dennehy,Billy Dennehy,St. Patrick's Athletic,30,Rep. Ireland Premier Division,173,74,Republic of Ireland,200000,1000,60,60,79,56,56,61,23,67,1,2,High,Medium,Left
241056,G. Guessan,Ghislain Guessan,Viking FK,24,Norwegian Eliteserien,188,86,Ivory Coast,280000,1000,60,65,71,59,37,54,25,66,1,3,Medium,Medium,Right
222369,E. Smith,Eric Smith,IFK Norrköping,20,Swedish Allsvenskan,191,81,Sweden,350000,1000,60,71,60,56,56,62,45,61,1,3,Medium,Medium,Right
222625,N. Smith,Nathan Smith,Port Vale,21,English League Two,182,72,England,425000,2000,60,74,62,25,28,30,61,70,1,2,Medium,Medium,Right
226721,G. Alcalá,Gil Alcalá,Querétaro,24,Mexican Liga MX,179,73,Mexico,200000,1000,60,65,65,54,55,64,60,56,1,2,Medium,Medium,Right
230817,J. Machín,José Machín,Brescia,20,Italian Serie B,184,74,Equatorial Guinea,350000,6000,60,71,66,47,58,59,46,60,1,3,High,Medium,Right
216226,A. Kenyon,Alex Kenyon,Morecambe,24,English League Two,182,76,England,210000,1000,60,62,65,46,55,59,56,72,1,2,Low,Medium,Left
228514,S. Massolo,Samuele Massolo,Virtus Entella,21,Italian Serie B,191,76,Italy,325000,1000,60,73,59,57,55,66,47,57,1,2,Medium,Medium,Right
232354,A. Kacou,Axel Kacou,Tours FC,21,French Ligue 2,192,81,Ivory Coast,240000,1000,60,69,60,58,57,62,25,58,1,3,Medium,Medium,Right
231075,B. Makendzhiev,Blagoy Makendzhiev,,28,,184,76,Bulgaria,0,0,60,60,61,54,60,58,45,69,1,2,Medium,Medium,Right
235939,F. Zorba,Furkan Zorba,VfL Osnabrück,19,German 3. Liga,186,77,Turkey,400000,1000,60,75,66,31,36,41,59,68,1,3,Medium,Medium,Left
237475,H. Özkan,Hasan Özkan,KV Oostende,19,Belgian First Division A,178,70,Turkey,325000,1000,60,72,62,40,53,58,57,62,1,3,Medium,Medium,Right
210852,P. Deligiannidis,Panagiotis Deligiannidis,PAOK Thessaloniki,20,Greek Super League,177,72,Greece,290000,1000,60,70,86,57,55,63,53,59,1,3,High,Medium,Right
213668,J. Starkey,Jesse Starkey,Gillingham,21,English League One,176,71,England,325000,1000,60,70,77,52,59,58,40,55,1,3,Medium,Medium,Left
225188,R. Baas,Roland Baas,Heracles Almelo,21,Holland Eredivisie,174,69,Netherlands,260000,1000,60,68,51,35,59,62,61,50,1,2,Medium,Medium,Left
237220,C. Odoi-Atsem,Chris Odoi-Atsem,D.C. United,22,USA Major League Soccer,178,68,United States,240000,1000,60,67,81,42,51,61,58,55,1,3,Medium,Medium,Right
239268,N. Manzambi,Neftali Manzambi,FC Basel,20,Swiss Super League,179,82,Switzerland,450000,4000,60,74,74,57,46,65,21,55,1,5,High,Medium,Right
218789,Z. Lewis,Zeiko Lewis,New York Red Bulls,23,USA Major League Soccer,168,66,Bermuda,325000,1000,60,69,86,53,51,65,21,43,1,2,High,Medium,Left
232613,T. Marutani,Takuya Marutani,Sanfrecce Hiroshima,28,Japanese J1 League,179,73,Japan,190000,2000,60,61,61,34,50,50,58,72,1,3,Medium,High,Right
203430,G. Ray,George Ray,Crewe Alexandra,23,English League Two,193,71,Wales,260000,2000,60,68,66,17,24,51,60,68,1,2,Medium,Medium,Right
237222,B. Aubrey,Brandon Aubrey,Toronto FC,22,USA Major League Soccer,191,87,United States,250000,1000,60,67,59,40,42,42,58,69,1,3,Medium,High,Right
203175,L. Burge,Lee Burge,Coventry City,24,English League Two,180,70,England,190000,2000,60,64,65,59,41,64,41,56,1,3,Medium,Medium,Left
212647,H. Bilgiç,Hakan Bilgiç,Medicana Sivasspor,24,Turkish Süper Lig,184,77,Turkey,230000,2000,60,65,72,42,58,62,52,59,1,3,Medium,Medium,Right
232871,Gao Zhunyi,Zhunyi Gao,,21,,186,70,China PR,0,0,60,68,62,45,54,44,61,57,1,2,Low,Medium,Right
140456,R. Patterson,Rory Patterson,Derry City,32,Rep. Ireland Premier Division,181,85,Northern Ireland,170000,1000,60,60,49,62,48,56,27,72,1,3,High,Medium,Right
229800,R. Sharahili,Riyadh Sharahili,Al Fateh,24,Saudi Professional League,183,80,Saudi Arabia,240000,3000,60,65,42,36,53,52,56,72,1,3,Medium,Medium,Right
233128,M. Kouhyar,Maziar Kouhyar,Walsall,19,English League One,173,69,Afghanistan,450000,1000,60,74,75,51,53,64,44,53,1,3,Medium,Medium,Right
185256,J. Hoffman,Jason Hoffman,Newcastle Jets,28,Australian A-League,189,79,Australia,160000,1000,60,60,71,49,50,50,57,71,1,2,High,Medium,Right
198057,E. Frear,Elliott Frear,Motherwell,26,Scottish Premiership,173,64,England,220000,1000,60,60,82,48,53,64,31,45,1,2,High,Medium,Left
209834,K. Appiah,Kwabena Appiah,Central Coast Mariners,25,Australian A-League,180,70,Australia,250000,1000,60,62,91,42,50,68,37,53,1,1,Medium,Low,Right
237994,N. Barrios,Nahuel Barrios,San Lorenzo de Almagro,19,Argentinian Superliga,156,58,Argentina,450000,2000,60,76,76,52,57,62,40,39,1,3,Medium,Medium,Right
238506,O. Vojic,Orhan Vojic,VfL Wolfsburg,20,German Bundesliga,182,71,Austria,325000,6000,60,69,67,64,46,60,24,54,1,4,Medium,Medium,Right
191146,D. Szufryn,Dawid Szufryn,Sandecja Nowy Sącz,31,Polish Ekstraklasa,191,82,Poland,140000,1000,60,60,48,23,36,34,58,70,1,2,Low,Medium,Right
221867,J. Stobbs,Jack Stobbs,Port Vale,20,English League Two,180,85,England,450000,6000,60,74,74,52,54,59,43,60,1,3,High,Medium,Right
239020,A. Köse,Ahmethan Köse,Fenerbahçe SK,20,Turkish Süper Lig,182,70,Turkey,300000,7000,60,67,56,62,44,58,21,51,1,3,High,Low,Right
212398,K. Angielski,Karol Angielski,Piast Gliwice,21,Polish Ekstraklasa,177,70,Poland,290000,1000,60,66,71,59,48,59,21,47,1,3,Medium,Medium,Right
225198,A. Al Hbeab,Ahmad Al Hbeab,Ettifaq FC,24,Saudi Professional League,186,84,Saudi Arabia,260000,2000,60,68,63,26,34,48,60,68,1,2,Low,Medium,Right
228526,Hwang ByeongGeun,Byeong Geun Hwang,Jeonbuk Hyundai Motors,23,Korean K League Classic,193,93,Korea Republic,240000,1000,60,69,63,58,56,60,26,58,1,2,Medium,Medium,Right
231342,D. Fox,Dylan Fox,Wellington Phoenix,23,Australian A-League,186,80,Australia,240000,1000,60,66,65,24,35,42,60,62,1,2,Low,High,Right
222639,R. Ramírez,Roberto Ramírez,Godoy Cruz,20,Argentinian Superliga,187,73,Argentina,290000,1000,60,72,63,57,58,62,47,57,1,2,Medium,Medium,Right
237999,Yeo Bong Hun,Bong Hun Yeo,GwangJu FC,23,Korean K League Classic,178,70,Korea Republic,300000,1000,60,68,65,53,56,58,48,62,1,3,High,Medium,Right
227760,A. Nesbitt,Aidan Nesbitt,Milton Keynes Dons,20,English League One,173,65,Scotland,450000,2000,60,74,70,48,54,65,35,43,1,3,Medium,Medium,Right
231089,I. Sissoko,Ibrahima Sissoko,Stade Brestois 29,19,French Ligue 2,193,88,France,400000,1000,60,79,59,37,52,58,59,67,1,2,Medium,Medium,Right
234161,G. Makhatadze,Georgiy Makhatadze,Rubin Kazan,19,Russian Premier League,180,69,Russia,400000,3000,60,76,60,47,59,54,58,59,1,3,Medium,Medium,Right
237745,H. Miyazawa,Hiroki Miyazawa,Hokkaido Consadole Sapporo,28,Japanese J1 League,182,72,Japan,210000,1000,60,60,61,43,63,59,40,62,1,4,Medium,Medium,Right
221874,E. Besea,Emmanuel Besea,Frosinone,20,Italian Serie B,180,75,Ghana,375000,1000,60,72,67,47,55,64,43,68,1,2,Medium,Medium,Right
236210,D. Vorobyev,Dmitriy Vorobyev,FC Krasnodar,19,Russian Premier League,184,79,Russia,350000,4000,60,71,66,61,46,58,23,56,1,2,Medium,Medium,Right
229043,D. Konaté,Daouda Konaté,Tours FC,25,French Ligue 2,175,63,Ivory Coast,210000,1000,60,63,74,32,48,52,57,61,1,2,High,Medium,Left
232627,H. Goya,Hiroto Goya,Gamba Osaka,23,Japanese J1 League,177,68,Japan,290000,2000,60,66,63,62,47,60,28,54,1,3,Medium,Medium,Right
240051,M. Dauter,Marc Dauter,RB Leipzig,18,German Bundesliga,178,65,Germany,375000,4000,60,75,46,43,58,56,56,50,1,3,Medium,Medium,Left
224180,A. Dartsch,Alexander Dartsch,Chemnitzer FC,22,German 3. Liga,185,73,Germany,300000,1000,60,68,71,50,59,66,50,58,1,3,Medium,Medium,Right
233396,I. Touré,Idrissa Touré,Werder Bremen II,19,German 3. Liga,188,76,Germany,400000,1000,60,73,68,42,56,64,50,68,1,4,Medium,Medium,Right
224949,J. Dilrosun,Javairo Dilrosun,Manchester City,19,English Premier League,175,67,Netherlands,450000,9000,60,74,81,53,52,63,28,52,1,3,High,Medium,Left
237237,J. Calor,Julian Calor,Vitesse,20,Holland Eredivisie,183,76,Netherlands,325000,1000,60,69,67,57,57,62,46,65,1,2,High,Medium,Right
238005,J. Żubrowski,Jakub Żubrowski,Korona Kielce,25,Polish Ekstraklasa,181,73,Poland,240000,1000,60,66,62,36,54,62,55,63,1,2,Medium,High,Right
213686,D. Love,Donald Love,Sunderland,22,English Championship,178,72,Scotland,260000,1000,60,68,71,31,49,56,56,63,1,3,Medium,Medium,Right
225462,R. Greenwood,Rees Greenwood,Sunderland,21,English Championship,173,68,England,375000,1000,60,72,76,56,52,63,21,49,1,2,Medium,Low,Right
229815,N. Antonitsch,Nico Antonitsch,FSV Zwickau,25,German 3. Liga,185,81,Austria,230000,1000,60,65,57,27,37,41,59,73,1,2,Medium,Medium,Right
230839,Z. Jules,Zak Jules,Chesterfield,19,English League Two,190,72,Scotland,300000,1000,60,71,66,32,37,45,57,72,1,2,Medium,Medium,Left
234167,S. Van der Heyden,Siebe Van der Heyden,KV Oostende,19,Belgian First Division A,185,76,Belgium,350000,1000,60,73,53,34,56,55,57,63,1,3,Medium,High,Right
238519,H. Al Shamrani,Hamdan Al Shamrani,Al Ahli,20,Saudi Professional League,180,67,Saudi Arabia,350000,4000,60,71,77,61,54,59,23,53,1,3,High,Medium,Left
213688,J. Weir,James Weir,Hull City,21,English Championship,177,71,England,325000,1000,60,70,68,45,58,64,46,56,1,2,Medium,Medium,Right
226232,J. Pohl,Jannik Pohl,Aalborg BK,21,Danish Superliga,183,77,Denmark,350000,2000,60,71,90,52,49,63,29,71,1,3,High,High,Right
236216,E. Mensah,Evans Mensah,HJK Helsinki,19,Finnish Veikkausliiga,165,62,Ghana,350000,1000,60,72,79,54,48,66,25,46,1,3,Medium,Medium,Left
237496,D. Mihailovic,Djordje Mihailovic,Chicago Fire Soccer Club,18,USA Major League Soccer,178,69,United States,425000,1000,60,74,67,51,58,60,47,67,1,2,Medium,Medium,Right
239032,J. Gobron,Jordan Gobron,US Quevilly-Rouen,25,French Ligue 2,175,73,France,220000,1000,60,64,64,32,48,57,61,58,1,3,Medium,Medium,Left
236217,P. Neumann,Phil Neumann,FC Ingolstadt 04,19,German 2. Bundesliga,192,82,Germany,400000,2000,60,77,63,35,49,57,57,65,1,3,High,Medium,Right
237498,T. Figueroa,Tony Figueroa,Pachuca,18,Mexican Liga MX,169,52,Mexico,425000,1000,60,75,67,59,55,66,29,48,1,3,Medium,Medium,Left
206523,S. McCartan,Shay McCartan,Bradford City,23,English League One,178,74,Northern Ireland,280000,2000,60,65,89,58,54,61,19,60,1,3,High,Medium,Right
240315,R. Gielen,Roy Gielen,VVV-Venlo,19,Holland Eredivisie,180,67,Netherlands,270000,1000,60,69,57,39,33,52,60,63,1,2,Low,Medium,Right
210108,E. Lee,Elliot Lee,Luton Town,22,English League Two,180,72,England,290000,3000,60,66,70,59,38,59,19,56,1,3,Medium,Medium,Right
233404,I. Rojas,Iván Rojas,Envigado FC,19,Colombian Primera A,177,76,Colombia,350000,1000,60,73,65,38,53,52,61,61,1,3,Medium,Medium,Left
213693,J. Rothwell,Joe Rothwell,Oxford United,22,English League One,185,77,England,350000,2000,60,71,68,53,61,62,51,59,1,3,Medium,Medium,Right
225213,G. Singh Sandhu,Gurpreet Singh Sandhu,,25,,194,90,India,0,0,60,65,63,59,59,60,41,58,1,2,Medium,Medium,Right
231613,S. McCoulsky,Shawn McCoulsky,Newport County,20,English League Two,183,70,England,375000,5000,60,72,88,56,37,57,18,68,1,3,Medium,Medium,Right
205502,A. Phillips,Aaron Phillips,Northampton Town,23,English League One,171,70,Wales,240000,1000,60,66,73,46,57,60,55,65,1,3,Medium,Medium,Right
29118,S. Ono,Shinji Ono,Hokkaido Consadole Sapporo,37,Japanese J1 League,175,76,Japan,70000,1000,60,60,55,56,61,58,49,57,2,4,Medium,Low,Right
234942,M. Heinrich,Moritz Heinrich,SC Preußen Münster,19,German 3. Liga,180,75,Germany,450000,1000,60,74,75,52,54,63,28,50,1,4,Medium,Medium,Right
235966,G. Goñi,Gonzalo Goñi,Boca Juniors,18,Argentinian Superliga,187,83,Argentina,375000,2000,60,76,56,27,37,40,59,66,1,2,Medium,Medium,Right
238782,P. Eggersglüß,Phillipp Eggersglüß,Werder Bremen II,22,German 3. Liga,182,87,Germany,260000,1000,60,68,62,37,55,60,57,71,1,2,Medium,Medium,Right
239806,A. Khammas,Amine Khammas,KRC Genk,18,Belgian First Division A,174,60,Belgium,375000,1000,60,78,76,33,55,62,57,43,1,5,Medium,Medium,Left
223679,T. Rieder,Tim Rieder,FC Augsburg,23,German Bundesliga,186,77,Germany,260000,3000,60,68,54,33,35,37,62,61,1,3,Medium,Medium,Right
225727,A. Koçaklı,Alpay Koçaklı,Alanyaspor,18,Turkish Süper Lig,180,75,Turkey,325000,1000,60,73,62,47,60,61,52,63,1,3,Medium,Medium,Right
233152,K. Itakura,Ko Itakura,Kawasaki Frontale,20,Japanese J1 League,186,75,Japan,290000,1000,60,70,82,28,36,42,57,65,1,2,Low,Medium,Right
230593,S. van Looy,Sander van Looy,PEC Zwolle,20,Holland Eredivisie,194,77,Netherlands,270000,1000,60,68,62,29,41,42,58,62,1,3,Medium,High,Right
235969,K. Yaşar,Kadem Yaşar,Kasimpaşa SK,22,Turkish Süper Lig,188,83,Turkey,210000,1000,60,66,61,59,56,60,53,58,1,2,Medium,Medium,Right
200386,D. Alfei,Daniel Alfei,Yeovil Town,25,English League Two,180,77,Wales,210000,1000,60,63,70,36,55,54,57,67,1,3,Medium,Medium,Right
235458,C. Kipré,Cédric Kipré,Motherwell,20,Scottish Premiership,196,95,France,325000,1000,60,71,59,32,36,41,55,80,1,2,Low,Medium,Right
240834,L. Carević,Lazar Carević,FC Barcelona B,18,Spanish Segunda División,195,80,Montenegro,350000,1000,60,74,60,58,63,62,26,58,1,3,Medium,Medium,Right
181698,A. Bouchard,Alexandre Bouchard,Chamois Niortais FC,29,French Ligue 2,182,84,France,140000,1000,60,60,60,58,65,63,31,57,1,2,Medium,Medium,Right
230851,L. Mesa,Lautaro Mesa,Argentinos Juniors,20,Argentinian Superliga,174,73,Argentina,375000,2000,60,72,63,58,45,53,33,66,1,3,Medium,Low,Right
189891,F. Franks,Fraser Franks,Stevenage,26,English League Two,183,69,England,200000,2000,60,61,65,36,50,49,58,66,1,3,Medium,Medium,Right
222916,J. Ginnelly,Josh Ginnelly,Lincoln City,20,English League Two,173,65,England,350000,5000,60,71,88,53,54,63,31,53,1,4,High,High,Right
224964,B. Hendriksson,Brandur Hendriksson,Randers FC,21,Danish Superliga,174,73,Faroe Islands,325000,2000,60,69,55,61,61,62,45,67,1,4,Medium,Medium,Right
183236,L. Skowron,Łukasz Skowron,St. Patrick's Athletic,26,Rep. Ireland Premier Division,186,84,Poland,190000,1000,60,65,58,60,48,69,21,53,1,3,Medium,Medium,Right
221893,P. Golubović,Petar Golubović,Novara,22,Italian Serie B,185,80,Serbia,240000,1000,60,66,66,26,52,58,56,58,1,2,High,Medium,Right
223429,D. Luxbacher,Daniel Luxbacher,SKN St. Pölten,25,Austrian Bundesliga,174,71,Austria,260000,2000,60,64,77,58,61,68,41,58,1,3,Medium,Medium,Right
224965,C. Doidge,Christian Doidge,Forest Green,24,English League Two,185,77,Wales,270000,2000,60,64,65,57,37,58,26,69,1,3,High,Medium,Right
231877,B. Allen,Brandon Allen,Minnesota United,23,USA Major League Soccer,185,86,United States,300000,1000,60,67,58,58,35,56,24,68,1,2,High,Low,Left
235205,B. Gyamfi,Bright Gyamfi,Benevento Calcio,21,Italian Serie A,178,76,Ghana,325000,3000,60,72,81,32,44,50,59,65,1,2,Medium,High,Right
239301,L. Martínez,Lisandro Martínez,Defensa y Justicia,19,Argentinian Superliga,175,70,Argentina,400000,1000,60,76,59,29,32,37,63,55,1,3,Medium,Medium,Left
226246,L. Compagnucci,Lucio Compagnucci,Club Atlético Huracán,21,Argentinian Superliga,174,73,Argentina,325000,1000,60,72,73,47,54,62,56,61,1,3,Medium,Medium,Right
194248,Ryang Yong Gi,Yong Gi Ryang,Vegalta Sendai,35,Japanese J1 League,173,72,Korea DPR,90000,1000,60,60,43,55,65,65,42,53,1,3,Medium,Medium,Right
235209,A. Siebeck,Alexander Siebeck,Karlsruher SC,23,German 3. Liga,183,75,Germany,270000,1000,60,65,71,51,60,65,52,61,1,4,Medium,Medium,Left
212682,B. Morris,Bryn Morris,Shrewsbury,21,English League One,182,71,England,375000,1000,60,72,70,41,56,59,56,65,1,3,Medium,Medium,Right
151498,G. Thompson,Garry Thompson,Morecambe,36,English League Two,178,76,England,70000,1000,60,60,65,54,59,59,35,65,1,3,Medium,Medium,Right
235978,Kaiser,Juan Carlos Lázaro Cervera,Levante UD,21,Spanish Primera División,187,80,Spain,280000,2000,60,69,65,34,42,44,61,58,1,3,Medium,Medium,Right
237259,R. Dunk,Reagan Dunk,Real Salt Lake,23,USA Major League Soccer,180,77,United States,270000,1000,60,69,78,25,42,58,58,66,1,3,Medium,High,Right
237515,Sillero,Jesús Sillero Martín,Córdoba CF,21,Spanish Segunda División,180,70,Spain,325000,2000,60,69,61,62,46,60,22,48,1,3,Medium,Medium,Right
231116,N. Temperini,Nicolás Temperini,Newell's Old Boys,22,Argentinian Superliga,184,78,Argentina,240000,2000,60,69,62,56,61,62,28,58,1,2,Medium,Medium,Right
240588,Tanis,Estanislao Marcellán García,Real Valladolid,21,Spanish Segunda División,182,77,Spain,260000,1000,60,70,62,57,58,63,45,55,1,3,Medium,Medium,Right
183244,A. Redmayne,Andrew Redmayne,Sydney FC,28,Australian A-League,194,83,Australia,150000,1000,60,60,62,55,56,64,45,58,1,2,Medium,Medium,Right
211917,S. Braun,Sandrino Braun,SC Preußen Münster,28,German 3. Liga,180,73,Germany,170000,1000,60,60,59,42,46,55,59,67,1,3,Medium,Medium,Left
229582,G. Mancini,Gianluca Mancini,Atalanta,21,Italian Serie A,190,77,Italy,270000,3000,60,68,52,33,39,39,63,52,1,3,Low,Medium,Right
230862,V. Voisin,Valentin Voisin,SM Caen,21,French Ligue 1,181,73,France,425000,2000,60,74,65,40,54,60,62,55,1,3,Medium,Medium,Right
